
203.18.200.11, 2528, 0, -34.49440002, 150.8900146, "2502"
203.18.200.11, 2500, 0, -34.49440002, 150.8900146, "2502"
203.18.200.11, 2541, 1, -34.49440002, 150.8900146, "2502"
203.18.200.11, , , -34.48500061, 150.8883057, "2502"
220.236.246.27, 2170, 0, -34.48330688, 150.8500061, "2506"
110.146.191.16, 2536, 1, -34.45249939, 150.8315125, "2526"
122.148.68.191, 2580, 1, -34.44999695, 149.9833069, "2580"
115.64.56.9, 2605, 0, -34.42399597, 150.8934021, "2500"
203.18.200.11, 2500, 0, -34.42399597, 150.8934021, "2500"
1.43.219.240, 2250, 0, -34.35539246, 150.8942871, "2517"
101.175.174.83, 2132, 0, -34.24049377, 150.6976929, "2571"
124.243.159.207, 2537, 1, -34.22250366, 150.594696, "2573"
101.180.51.237, 2256, 0, -34.20350647, 150.7864075, "2560"
101.176.189.85, 2560, 0, -34.08599854, 150.8331909, "2560"
101.179.205.64, 2500, 0, -34.08599854, 150.8331909, "2560"
14.202.235.103, 2560, 0, -34.08599854, 150.8331909, "2560"
110.20.222.202, 2217, 0, -34.08329773, 151.1499939, null
203.219.45.143, 2229, 0, -34.05000305, 151.1333008, "2230"
110.20.237.6, 2217, 0, -34.05000305, 151.083313, "2227"
110.20.235.248, 2050, 0, -34.05000305, 151.083313, "2227"
58.164.23.57, 2480, 1, -34.0375061, 150.8135986, "2558"
121.216.4.38, , , -34.0375061, 150.8135986, "2558"
101.174.59.65, 2576, 1, -34.03329468, 150.7333069, "2567"
220.240.7.96, 2226, 0, -34.03329468, 150.8500061, "2566"
122.108.135.193, 2031, 0, -34.03329468, 151.1000061, "2228"
121.218.32.154, 2320, 0, -34.03329468, 150.8500061, "2566"
172.194.129.184, 2300, 0, -34.01669312, 151.1000061, "2224"
101.174.169.3, 2528, 0, -34.01649475, 150.8403015, "2566"
49.195.180.2, 2305, 0, -34.00439453, 150.8965149, "2564"
124.149.124.33, 2300, 0, -34, 151.0499878, "2234"
115.64.71.235, 2194, 0, -33.98739624, 151.0252991, "2234"
101.174.14.66, 2325, 1, -33.98739624, 151.0252991, "2234"
139.168.12.110, 2305, 0, -33.98330688, 151.1166992, "2221"
58.110.74.3, 2170, 0, -33.98330688, 150.9667053, "2173"
220.245.74.74, 2170, 0, -33.98330688, 150.9667053, "2173"
122.106.112.163, 2217, 0, -33.98269653, 151.0418091, "2210"
122.106.79.155, 2010, 0, -33.98269653, 151.0418091, "2210"
122.106.111.133, 2217, 0, -33.98269653, 151.0418091, "2210"
49.195.45.177, 2480, 1, -33.98060608, 150.9966125, "2213"
27.33.206.248, 2217, 0, -33.97360229, 151.1372986, "2217"
101.191.45.3, 2540, 1, -33.97360229, 151.1372986, "2217"
58.166.67.82, 2450, 1, -33.97360229, 151.1372986, "2217"
58.109.64.232, , , -33.96699524, 151.2421875, "2036"
58.109.70.220, 2031, 0, -33.96670532, 151.25, "2036"
60.241.166.97, 2220, 0, -33.96670532, 151.1000061, "2220"
101.190.116.175, 2259, 0, -33.96670532, 150.9833069, "2172"
101.176.164.164, 2350, 1, -33.95219421, 150.8995056, "2170"
49.182.138.247, , , -33.95219421, 150.8995056, "2170"
211.28.226.56, 2194, 0, -33.95219421, 150.8995056, "2170"
110.32.241.225, 2750, 0, -33.95219421, 150.8995056, "2170"
101.190.197.197, 2780, 1, -33.94999695, 151.1000061, "2220"
110.20.249.25, 2035, 0, -33.94999695, 151.2333069, "2035"
49.195.51.236, 2134, 0, -33.94999695, 151.0332947, "2211"
101.190.226.217, 2253, , -33.94999695, 151.1166992, "2207"
203.5.106.9, 2325, 1, -33.94999695, 151.2333069, "2035"
203.5.106.9, 2560, 0, -33.94999695, 151.2333069, "2035"
203.5.106.9, 2325, 1, -33.94999695, 151.2333069, "2035"
203.5.106.9, 2036, 0, -33.94999695, 151.2333069, "2035"
203.5.106.9, 2036, 0, -33.94999695, 151.2333069, "2035"
60.242.190.103, , , -33.94999695, 151.2167053, "2019"
60.225.119.59, 2031, 0, -33.94999695, 151.2333069, "2035"
203.10.55.11, , , -33.94999695, 151.2333069, "2035"
101.191.218.142, 2290, 0, -33.94999695, 151.0166931, "2212"
60.242.49.108, 2031, 0, -33.94999695, 151.2333069, "2035"
27.32.249.40, , , -33.94999695, 151.1166992, "2207"
203.5.106.9, 2630, 1, -33.94999695, 151.2333069, "2035"
203.10.55.11, 2000, 0, -33.94999695, 151.2333069, "2035"
110.174.136.167, 2031, 0, -33.94999695, 151.2333069, "2035"
122.106.27.74, 2198, 0, -33.94999695, 151.1166992, "2207"
58.106.245.14, 2135, 0, -33.9499054, 151.1564941, "2216"
14.200.177.2, 2232, 0, -33.9499054, 151.1564941, "2216"
114.76.223.66, 2050, 0, -33.94799805, 151.0798035, "2209"
101.190.162.203, 2095, 0, -33.94799805, 151.0798035, "2209"
27.32.44.102, 2217, 0, -33.94599915, 151.1430054, "2216"
1.43.174.175, , , -33.94250488, 150.9377136, "2173"
120.152.14.236, 2050, 0, -33.94189453, 150.8717041, "2170"
101.161.135.37, 2164, 0, -33.94189453, 150.8717041, "2170"
139.218.97.109, 2122, 0, -33.93930054, 151.0993042, "2208"
110.20.211.217, 2200, 0, -33.93930054, 151.0993042, "2208"
110.20.136.29, 2200, 0, -33.93930054, 151.0993042, "2208"
110.20.172.171, 2000, 0, -33.93930054, 151.0993042, "2208"
101.190.67.28, 2875, 2, -33.93530273, 151.1257019, "2207"
101.191.133.45, 2031, 0, -33.92739868, 150.8081055, "2179"
101.191.133.177, 2444, 1, -33.92739868, 150.8081055, "2179"
120.19.183.14, 2000, 0, -33.92460632, 151.0108948, "2200"
203.40.20.203, 2298, 0, -33.92419434, 151.0674133, "2195"
203.40.20.135, 2000, 0, -33.92419434, 151.0674133, "2195"
101.191.218.57, 2280, 0, -33.92010498, 150.8501892, "2171"
101.191.130.74, 2145, 0, -33.92010498, 150.8501892, "2171"
101.175.163.163, 2560, 0, -33.91900635, 151.089386, "2192"
120.19.14.134, 2031, 0, -33.91900635, 151.089386, "2192"
110.20.207.222, 2036, 0, -33.91670227, 151.0332947, "2200"
58.109.86.195, 2204, 0, -33.91670227, 151.1832886, "2044"
110.20.185.85, 2250, 0, -33.91670227, 151.0332947, "2200"
120.17.58.162, , , -33.91670227, 151.0332947, "2200"
123.243.66.222, 2217, 0, -33.91670227, 151.083313, "2192"
49.181.161.201, 2217, 0, -33.91670227, 151.166687, "2044"
115.70.64.143, 2350, 1, -33.91670227, 151.2000122, "2015"
101.175.181.44, 2251, 0, -33.91670227, 151.1832886, "2044"
14.200.67.180, 2031, 0, -33.91670227, 151.2167053, "2033"
120.17.137.251, 2145, 0, -33.91670227, 151.0332947, "2200"
115.64.50.28, 2115, 0, -33.91670227, 151.0332947, "2200"
120.19.113.218, 2010, 0, -33.91670227, 151.166687, "2044"
101.191.37.191, 2340, 1, -33.91670227, 151.0332947, "2200"
139.218.202.243, 2640, 1, -33.91670227, 151.0332947, "2200"
123.243.62.101, 2170, 0, -33.91600037, 150.8999023, "2168"
1.42.173.106, 2795, 1, -33.9125061, 151.1028137, "2194"
203.10.55.11, 2217, 0, -33.9125061, 151.25, "2034"
203.10.55.11, 2218, 0, -33.9125061, 151.25, "2034"
49.195.14.150, 2229, 0, -33.9125061, 151.1028137, "2194"
49.180.136.127, 2217, 0, -33.9125061, 151.1028137, "2194"
121.211.233.104, 2216, 0, -33.9125061, 151.25, "2034"
121.212.129.59, , , -33.9125061, 151.1028137, "2194"
203.40.131.197, 2750, 0, -33.91239929, 151.0660095, "2190"
110.20.84.194, 2042, 0, -33.90989685, 151.1286926, "2193"
203.194.9.172, 2139, , -33.90750122, 151.2085876, "2017"
49.195.26.247, , , -33.90490723, 151.019989, "2199"
152.76.1.244, 2050, 0, -33.90490723, 151.019989, "2199"
49.195.178.206, 2800, 1, -33.90409851, 151.1394958, "2203"
121.44.51.46, 2031, 0, -33.90319824, 151.1517944, "2204"
121.44.77.134, 2430, 1, -33.90220642, 151.2004089, "2015"
203.206.180.212, 2127, 0, -33.90220642, 151.2004089, "2015"
115.187.178.179, 2010, 0, -33.9019928, 151.2655945, "2024"
122.150.43.78, 2747, 0, -33.9019928, 151.2655945, "2024"
58.172.41.134, , , -33.9019928, 151.2655945, "2024"
1.178.162.133, 2580, 1, -33.8999939, 151.1832886, "2043"
101.174.171.94, 2305, 0, -33.8999939, 151.2000122, "2015"
101.190.32.194, 2750, 0, -33.8999939, 151.1832886, "2043"
101.174.171.177, 2537, 1, -33.8999939, 151.2000122, "2015"
101.190.158.253, , , -33.8999939, 150.9500122, "2166"
101.190.158.242, 2103, 0, -33.8999939, 150.9500122, "2166"
120.17.135.216, , , -33.8999939, 151.0499878, "2190"
120.152.15.167, 2480, 1, -33.8999939, 151.1832886, "2043"
155.143.134.32, 2011, 0, -33.8999939, 151.2000122, "2015"
120.19.68.33, 2059, 0, -33.8999939, 151.2000122, "2015"
110.20.193.92, 2217, 0, -33.8999939, 151.0499878, "2190"
114.75.80.101, 2000, 0, -33.8999939, 151.2000122, "2015"
101.190.234.90, 2560, 0, -33.89979553, 151.1188049, "2193"
27.99.107.132, 2500, 0, -33.89790344, 151.2336121, "2021"
203.40.157.58, 2148, 0, -33.89720154, 151.1032104, "2133"
203.129.152.110, 2340, 1, -33.89720154, 151.1488037, "2049"
124.169.135.203, 2095, 0, -33.894104, 151.1642151, "2048"
122.106.23.168, 2217, 0, -33.894104, 151.1642151, "2048"
124.168.139.63, 2587, 1, -33.894104, 151.1642151, "2048"
124.168.7.199, , , -33.894104, 151.1642151, "2048"
121.211.77.136, , , -33.894104, 151.1642151, "2048"
121.211.77.136, 2093, 0, -33.894104, 151.1642151, "2048"
58.178.8.254, 2145, 0, -33.89360046, 150.8890991, "2177"
101.164.229.145, 2025, 0, -33.89280701, 151.2471924, "2022"
203.158.52.224, 2050, 0, -33.89169312, 151.2666931, "2026"
60.240.90.13, 2031, 0, -33.89169312, 151.2666931, "2026"
121.211.225.148, 2031, 0, -33.89169312, 151.2666931, "2026"
58.179.50.7, 2220, 0, -33.89149475, 151.1382141, "2130"
121.211.97.162, 2067, 0, -33.89149475, 151.1382141, "2130"
211.27.40.253, 2280, 0, -33.89149475, 151.1382141, "2130"
101.175.177.77, 2482, 1, -33.89050293, 151.100708, "2136"
124.170.200.57, 2153, 0, -33.88969421, 151.1763916, "2050"
124.168.57.181, 2570, 0, -33.88969421, 151.1763916, "2050"
124.168.143.62, 2790, 1, -33.88969421, 151.1763916, "2050"
60.242.176.107, 2031, 0, -33.88969421, 151.1763916, "2050"
152.76.1.244, 1270, , -33.88969421, 151.1763916, "2050"
1.144.96.208, 2428, 1, -33.88830566, 151.1227112, "2131"
114.77.201.12, 2036, 0, -33.88830566, 151.1227112, "2131"
1.144.96.163, 2650, 1, -33.88830566, 151.1227112, "2131"
1.144.96.100, 2550, 2, -33.88830566, 151.1227112, "2131"
1.144.96.13, 2833, 3, -33.88830566, 151.1227112, "2131"
